team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,2022,BOS,2022021265,BOS,NJD,HOME,20230408,Team Level,other,0.0,0.5,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445,0.052,0.057,0.375,0.04,0.657,0.82,0.052,0.052,0.052,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.014,0.0,0.0,0.066,0.066,0.066
BOS,2022,BOS,2022021265,BOS,NJD,HOME,20230408,Team Level,all,0.6323,0.5983,0.5806,3600.0,40.136,3.916,2.744,9.244,1.393,20.96,15.743,3.712,3.919,3.714,40.0,14.0,16.0,70.0,2.0,4.0,2.0,15.0,2.0,10.0,21.0,38.0,52.0,4.0,10.0,39.0,31.0,9.0,9.0,37.0,13.0,4.0,1.167,1.584,1.165,0.0,0.0,2.0,71.818,54.0,55.851,5.0,0.581,0.921,0.921,3.577,3.575,3.423,29.161,2.277,1.987,6.738,0.899,15.835,11.264,2.158,2.281,2.162,30.0,9.0,8.0,47.0,1.0,3.0,0.0,9.0,2.0,11.0,13.0,29.0,38.0,2.0,4.0,31.0,32.0,7.0,17.0,31.0,5.0,3.0,0.807,0.662,0.808,0.0,0.0,1.0,46.164,39.0,37.96,10.0,0.43,0.571,0.571,2.136,2.14,2.122
BOS,2022,BOS,2022021265,BOS,NJD,HOME,20230408,Team Level,5on5,0.6227,0.6162,0.6076,2948.0,35.7,3.414,2.485,8.173,1.178,18.922,13.827,3.229,3.417,3.232,35.0,13.0,13.0,61.0,1.0,3.0,1.0,14.0,2.0,9.0,19.0,34.0,47.0,4.0,10.0,34.0,26.0,8.0,7.0,33.0,12.0,3.0,0.965,1.498,0.951,0.0,0.0,1.0,62.818,48.0,49.851,5.0,0.517,0.707,0.707,3.225,3.223,3.079,23.462,2.069,1.541,5.467,0.721,12.366,8.837,1.95,2.073,1.954,24.0,7.0,7.0,38.0,1.0,3.0,0.0,6.0,2.0,8.0,11.0,23.0,30.0,2.0,4.0,25.0,31.0,7.0,14.0,23.0,5.0,3.0,0.599,0.662,0.808,0.0,0.0,1.0,37.164,31.0,29.96,9.0,0.322,0.571,0.571,1.819,1.823,1.806
BOS,2022,BOS,2022021265,BOS,NJD,HOME,20230408,Team Level,4on5,0.296,0.2222,0.25,360.0,1.456,0.066,0.044,0.262,0.047,0.478,1.103,0.066,0.066,0.066,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.011,0.0,0.0,0.077,0.077,0.077,4.254,0.157,0.389,0.897,0.138,2.812,1.607,0.156,0.157,0.156,4.0,2.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,0.0,0.0,5.0,1.0,0.0,3.0,6.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,1.0,0.094,0.0,0.0,0.251,0.251,0.25
BOS,2022,BOS,2022021265,BOS,NJD,HOME,20230408,Team Level,5on4,1.0,1.0,1.0,56.0,2.98,0.436,0.215,0.809,0.167,1.56,0.814,0.416,0.436,0.416,4.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.136,0.086,0.214,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.053,0.214,0.214,0.275,0.275,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2022,BOS,2022021273,BOS,PHI,AWAY,20230409,Team Level,other,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.108,0.318,0.336,0.837,0.152,3.023,1.334,0.316,0.318,0.316,4.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.227,0.091,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.086,0.0,0.0,0.404,0.404,0.402
BOS,2022,BOS,2022021273,BOS,PHI,AWAY,20230409,Team Level,all,0.4007,0.5,0.4839,3600.0,31.7,2.129,2.077,8.0,1.116,17.91,13.768,2.115,2.267,2.252,34.0,11.0,11.0,56.0,5.0,1.0,0.0,4.0,1.0,18.0,16.0,29.0,40.0,4.0,11.0,32.0,25.0,5.0,7.0,35.0,9.0,1.0,0.808,1.119,0.202,3.0,2.0,0.0,59.994,45.0,48.082,6.0,0.424,0.03,0.03,2.522,2.684,2.67,33.676,3.184,2.582,7.642,1.188,20.392,13.013,3.043,3.022,2.888,37.0,11.0,8.0,56.0,3.0,4.0,1.0,8.0,3.0,14.0,16.0,34.0,45.0,2.0,7.0,23.0,20.0,9.0,7.0,35.0,9.0,4.0,1.103,1.157,0.923,1.0,2.0,0.0,53.12,48.0,45.69,4.0,0.572,0.561,0.561,3.194,3.038,2.953
BOS,2022,BOS,2022021273,BOS,PHI,AWAY,20230409,Team Level,5on5,0.4577,0.5393,0.5352,2871.0,26.721,1.856,1.687,7.157,0.96,15.145,11.195,1.842,1.995,1.979,27.0,11.0,10.0,48.0,5.0,1.0,0.0,4.0,1.0,13.0,14.0,22.0,33.0,4.0,11.0,24.0,20.0,2.0,6.0,29.0,9.0,0.0,0.737,1.119,0.0,3.0,2.0,0.0,51.994,38.0,41.082,5.0,0.34,0.03,0.03,2.166,2.328,2.314,22.975,2.199,1.744,5.408,0.831,13.281,9.538,2.108,2.037,1.953,25.0,8.0,8.0,41.0,3.0,3.0,1.0,6.0,3.0,6.0,12.0,22.0,30.0,1.0,5.0,20.0,20.0,8.0,5.0,24.0,5.0,4.0,0.591,0.684,0.923,1.0,2.0,0.0,38.12,33.0,30.69,4.0,0.364,0.407,0.407,2.156,2.0,1.956
BOS,2022,BOS,2022021273,BOS,PHI,AWAY,20230409,Team Level,4on5,0.2572,0.3077,0.25,441.0,2.191,0.231,0.113,0.282,0.061,0.696,1.617,0.231,0.231,0.231,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,2.0,0.0,1.0,0.029,0.0,0.202,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.029,0.0,0.0,0.26,0.26,0.26,6.593,0.667,0.501,1.396,0.205,4.089,2.142,0.619,0.667,0.619,8.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,8.0,9.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,3.0,0.0,0.285,0.382,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.122,0.154,0.154,0.635,0.635,0.596
BOS,2022,BOS,2022021273,BOS,PHI,AWAY,20230409,Team Level,5on4,1.0,1.0,1.0,81.0,2.787,0.042,0.277,0.561,0.095,2.069,0.956,0.041,0.042,0.041,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.055,0.0,0.0,0.097,0.097,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2022,BOS,2022021290,BOS,WSH,HOME,20230411,Team Level,other,1.0,0.6667,1.0,73.0,1.391,1.435,0.04,0.033,0.027,0.211,0.253,1.435,1.435,1.435,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.435,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.009,0.0,0.0,1.445,1.445,1.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2022,BOS,2022021290,BOS,WSH,HOME,20230411,Team Level,all,0.6868,0.621,0.6122,3600.0,45.001,5.119,3.119,11.107,1.387,23.198,16.069,4.95,5.078,4.909,44.0,16.0,17.0,77.0,5.0,3.0,1.0,15.0,0.0,19.0,18.0,39.0,55.0,2.0,4.0,48.0,20.0,6.0,17.0,43.0,12.0,5.0,1.378,1.578,2.163,2.0,1.0,2.0,77.87,60.0,60.473,5.0,0.671,0.661,0.661,5.129,5.078,4.933,28.25,2.334,1.722,6.722,0.843,15.031,11.349,2.323,2.351,2.34,27.0,11.0,9.0,47.0,2.0,1.0,0.0,12.0,0.0,12.0,11.0,25.0,36.0,2.0,4.0,21.0,25.0,8.0,10.0,33.0,2.0,3.0,0.974,0.301,1.06,1.0,0.0,1.0,46.268,38.0,37.471,4.0,0.366,0.22,0.22,2.479,2.503,2.493
BOS,2022,BOS,2022021290,BOS,WSH,HOME,20230411,Team Level,5on5,0.6476,0.6161,0.5977,3239.0,38.953,3.086,2.669,10.08,1.231,20.776,14.158,2.935,3.045,2.894,38.0,14.0,17.0,69.0,2.0,2.0,0.0,14.0,0.0,16.0,18.0,36.0,50.0,2.0,4.0,42.0,20.0,5.0,16.0,39.0,11.0,2.0,1.22,1.438,0.428,1.0,1.0,0.0,69.87,52.0,52.473,5.0,0.555,0.361,0.361,3.28,3.229,3.092,25.799,1.679,1.554,6.399,0.785,13.848,10.736,1.667,1.696,1.684,24.0,11.0,8.0,43.0,1.0,1.0,0.0,11.0,0.0,11.0,11.0,23.0,34.0,2.0,4.0,18.0,23.0,8.0,8.0,31.0,2.0,2.0,0.953,0.301,0.426,1.0,0.0,0.0,42.268,35.0,34.471,4.0,0.319,0.22,0.22,1.777,1.8,1.791
BOS,2022,BOS,2022021290,BOS,WSH,HOME,20230411,Team Level,4on5,0.0136,0.25,0.25,161.0,0.661,0.009,0.018,0.093,0.022,0.213,0.646,0.009,0.009,0.009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.014,0.014,0.014,2.452,0.655,0.168,0.322,0.058,1.183,0.613,0.655,0.655,0.655,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.021,0.0,0.634,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.047,0.0,0.0,0.702,0.702,0.702
BOS,2022,BOS,2022021290,BOS,WSH,HOME,20230411,Team Level,5on4,1.0,1.0,1.0,127.0,3.995,0.589,0.392,0.901,0.107,1.998,1.012,0.57,0.589,0.57,4.0,1.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.149,0.14,0.3,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.101,0.3,0.3,0.389,0.389,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2022,BOS,2022021298,BOS,MTL,AWAY,20230413,Team Level,other,0.6859,0.5833,0.5714,359.0,3.23,0.321,0.381,0.501,0.144,1.947,0.706,0.312,0.321,0.312,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,0.066,0.0,0.255,0.0,0.0,0.0,7.0,4.0,4.0,1.0,0.137,0.0,0.0,0.458,0.458,0.43,1.863,0.147,0.152,0.388,0.064,1.511,0.738,0.146,0.147,0.146,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.065,0.083,0.0,0.0,1.0,0.0,5.0,3.0,3.0,0.0,0.038,0.0,0.0,0.185,0.185,0.184
BOS,2022,BOS,2022021298,BOS,MTL,AWAY,20230413,Team Level,all,0.4714,0.5,0.4615,3600.0,32.818,3.155,2.597,7.624,1.101,16.974,10.549,3.093,3.285,3.22,21.0,21.0,19.0,61.0,5.0,2.0,1.0,6.0,1.0,13.0,15.0,16.0,37.0,5.0,13.0,30.0,9.0,6.0,15.0,29.0,10.0,3.0,0.817,1.606,0.732,3.0,2.0,0.0,62.223,42.0,42.952,10.0,0.634,0.452,0.452,3.337,3.45,3.404,34.569,3.538,2.592,8.456,1.29,19.182,13.943,3.312,3.404,3.188,34.0,15.0,12.0,61.0,4.0,6.0,1.0,6.0,0.0,19.0,14.0,30.0,45.0,8.0,19.0,25.0,9.0,6.0,14.0,35.0,8.0,6.0,1.041,0.942,1.554,0.0,2.0,2.0,59.326,49.0,47.791,11.0,0.549,1.363,1.363,2.724,2.632,2.547
BOS,2022,BOS,2022021298,BOS,MTL,AWAY,20230413,Team Level,5on5,0.4756,0.4787,0.4286,2541.0,23.94,2.726,1.723,5.743,0.737,11.217,7.854,2.674,2.856,2.801,18.0,12.0,15.0,45.0,5.0,2.0,1.0,6.0,0.0,8.0,9.0,13.0,25.0,5.0,13.0,19.0,7.0,4.0,9.0,18.0,10.0,2.0,0.643,1.606,0.477,3.0,2.0,0.0,46.223,30.0,30.952,7.0,0.367,0.452,0.452,2.641,2.754,2.739,28.795,3.006,2.144,7.284,1.057,15.445,11.063,2.792,2.873,2.668,28.0,12.0,9.0,49.0,2.0,6.0,1.0,6.0,0.0,16.0,10.0,26.0,38.0,7.0,17.0,17.0,9.0,5.0,11.0,29.0,5.0,6.0,0.8,0.652,1.554,0.0,0.0,2.0,47.326,40.0,38.791,9.0,0.445,1.363,1.363,2.088,1.997,1.924
BOS,2022,BOS,2022021298,BOS,MTL,AWAY,20230413,Team Level,4on5,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.124,0.167,0.15,0.457,0.065,1.338,0.824,0.167,0.167,0.167,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.036,0.0,0.0,0.202,0.202,0.202
BOS,2022,BOS,2022021298,BOS,MTL,AWAY,20230413,Team Level,5on4,0.3323,0.75,0.7273,410.0,5.648,0.108,0.493,1.381,0.22,3.81,1.989,0.107,0.108,0.107,2.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.13,0.0,0.0,0.238,0.238,0.236,1.787,0.217,0.146,0.326,0.104,0.889,1.318,0.207,0.217,0.207,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.01,0.207,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,0.03,0.0,0.0,0.248,0.248,0.236
BOS,2023,BOS,2023020006,BOS,CHI,HOME,20231011,Team Level,other,1.0,1.0,1.0,56.0,0.823,0.874,0.017,0.011,0.008,0.053,0.036,0.874,0.874,0.874,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.874,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.004,0.0,0.0,0.878,0.878,0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023,BOS,2023020006,BOS,CHI,HOME,20231011,Team Level,all,0.6618,0.6218,0.5976,3600.0,35.437,4.817,2.839,8.647,1.246,18.972,12.48,4.435,4.732,4.354,33.0,16.0,25.0,74.0,3.0,3.0,0.0,3.0,1.0,22.0,17.0,30.0,46.0,5.0,13.0,34.0,25.0,4.0,6.0,33.0,9.0,7.0,1.059,1.161,2.597,2.0,0.0,1.0,73.043,49.0,48.782,0.0,0.613,1.013,1.013,4.417,4.333,4.096,24.397,2.462,1.556,5.027,0.774,11.963,11.219,2.401,2.558,2.496,21.0,12.0,12.0,45.0,1.0,3.0,1.0,8.0,1.0,8.0,12.0,20.0,32.0,5.0,13.0,20.0,24.0,3.0,6.0,24.0,5.0,4.0,0.723,0.475,1.263,0.0,0.0,1.0,45.708,33.0,33.205,2.0,0.327,1.044,1.044,1.744,1.79,1.752
BOS,2023,BOS,2023020006,BOS,CHI,HOME,20231011,Team Level,5on5,0.5526,0.6154,0.5775,2824.0,29.102,2.858,2.267,7.384,1.066,16.113,11.311,2.776,2.773,2.694,27.0,14.0,23.0,64.0,2.0,1.0,0.0,2.0,0.0,20.0,16.0,25.0,39.0,5.0,13.0,25.0,24.0,3.0,6.0,29.0,9.0,3.0,0.903,1.161,0.794,2.0,0.0,0.0,63.043,41.0,40.782,0.0,0.475,0.326,0.326,3.007,2.924,2.884,22.094,2.314,1.461,4.628,0.709,11.292,9.595,2.253,2.411,2.349,18.0,12.0,10.0,40.0,1.0,3.0,1.0,7.0,1.0,8.0,10.0,17.0,29.0,5.0,13.0,15.0,22.0,2.0,6.0,22.0,4.0,4.0,0.656,0.395,1.263,0.0,0.0,1.0,40.708,30.0,30.205,2.0,0.305,1.044,1.044,1.575,1.62,1.582
BOS,2023,BOS,2023020006,BOS,CHI,HOME,20231011,Team Level,4on5,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023,BOS,2023020006,BOS,CHI,HOME,20231011,Team Level,5on4,0.8807,0.75,0.7,360.0,5.512,1.085,0.554,1.252,0.171,2.806,1.133,0.785,1.085,0.785,5.0,2.0,2.0,9.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,5.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,3.0,0.156,0.0,0.928,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.134,0.687,0.687,0.531,0.531,0.333,2.304,0.147,0.095,0.398,0.065,0.671,1.623,0.147,0.147,0.147,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.067,0.081,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.022,0.0,0.0,0.17,0.17,0.17
BOS,2023,BOS,2023020021,BOS,NSH,HOME,20231014,Team Level,other,0.0226,0.0833,0.125,251.0,0.707,0.028,0.054,0.118,0.021,0.55,0.229,0.028,0.028,0.028,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.014,0.0,0.0,0.042,0.042,0.042,5.149,1.212,0.341,0.947,0.161,2.945,1.394,1.197,1.212,1.197,5.0,2.0,4.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,4.0,2.0,0.0,0.0,3.0,2.0,2.0,0.107,0.265,0.84,0.0,0.0,1.0,11.0,7.0,7.0,0.0,0.114,0.177,0.177,1.149,1.149,1.133
BOS,2023,BOS,2023020021,BOS,NSH,HOME,20231014,Team Level,all,0.4348,0.4545,0.4066,3600.0,28.21,2.886,2.227,6.291,1.038,14.818,9.742,2.797,2.837,2.749,30.0,7.0,23.0,60.0,3.0,0.0,0.0,8.0,0.0,14.0,12.0,27.0,34.0,6.0,14.0,27.0,30.0,1.0,7.0,22.0,14.0,1.0,0.838,1.742,0.306,1.0,2.0,0.0,59.188,37.0,36.674,2.0,0.502,0.0,0.0,3.387,3.329,3.226,40.852,3.751,2.767,9.609,1.338,21.444,15.091,3.603,3.834,3.68,36.0,18.0,18.0,72.0,2.0,3.0,0.0,11.0,1.0,16.0,21.0,34.0,52.0,6.0,10.0,37.0,33.0,8.0,8.0,39.0,10.0,5.0,0.862,1.273,1.616,0.0,1.0,1.0,72.674,54.0,54.565,1.0,0.659,0.625,0.625,3.785,3.873,3.707
BOS,2023,BOS,2023020021,BOS,NSH,HOME,20231014,Team Level,5on5,0.4609,0.5526,0.4423,2198.0,17.471,1.735,1.303,4.363,0.723,8.948,5.927,1.723,1.686,1.674,18.0,5.0,19.0,42.0,1.0,0.0,0.0,5.0,0.0,9.0,8.0,17.0,22.0,4.0,10.0,13.0,22.0,0.0,6.0,15.0,7.0,1.0,0.517,0.913,0.306,1.0,0.0,0.0,41.188,23.0,22.674,2.0,0.276,0.0,0.0,2.011,1.952,1.937,22.766,2.029,1.416,5.957,0.735,10.61,8.252,1.903,2.112,1.98,16.0,13.0,5.0,34.0,1.0,1.0,0.0,4.0,0.0,10.0,13.0,15.0,28.0,5.0,8.0,24.0,25.0,5.0,6.0,19.0,8.0,2.0,0.561,1.008,0.46,0.0,1.0,0.0,34.674,29.0,29.565,1.0,0.3,0.132,0.132,2.197,2.285,2.136
